,Line_ID,Diver,Buddy,Site.No.,event,Site.Name,Habitat,Latitude,Longitude,Date,vis,Direction,Time,P.Qs,Depth,Method,Block,Code,Species,Common.name,Note,A,B,CF,Total Abundance,Total Biomass,Inverts,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115,3,6,9,12,15,18,23,27,30.5,33.8,36.8,46,57,69,81,92,103.5,115
80,105,Janina Seemann,0,MAR_Grass,Marina Seagrass_6/16/17_1,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,E,12:00,0,2,1,1,sis,Scarus iseri,0,,0.0166,3.02,0.860691012,33,180.8444759,0,10,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.581569482,74.32841294,12.64504754,30.14639957,59.14304634,0,0,0,0,0,0,0,0,0,0,0,0,0
87,112,Janina Seemann,0,MAR_Grass,Marina Seagrass_6/16/17_1,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,E,12:00,0,2,1,1,ssp,Sphoeroides spengleri,0,,0.0107,3.267,1,2,28.04943074,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.04943074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,50,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Aba,Acanthurus tractus,formerly Acanthurus bahianus,,0.0237,2.975,0.908265213,3,14.68485189,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68485189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,55,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,2,0.640265628,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640265628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,48,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,25,48.34642979,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.483368787,40.863061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,58,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Hsp,Haemulon spp.,0,,0.0175,3.099,1,50,225.6829645,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.6829645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,49,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,26,73.20596927,0,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.706787442,36.32614891,34.17303292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,53,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Hpu,Hypoplectrus puella,0,,0.0109,3.182,1,1,11.8529421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8529421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,51,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,8,23.99044816,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212985425,5.093164152,17.68429858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,52,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Mtu,Monacanthus tuckeri,Slender Filefish,,0.0074,3.561,1,1,4.367453828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.367453828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,56,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Och,Ocyurus chrysurus,0,,0.0523,2.65,0.899280576,3,53.01095078,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.01095078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,54,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Sis,Scarus iseri,0,,0.0166,3.02,0.860691012,11,139.095523,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.095523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,57,Daniella Heflin,Will Wied,MAR_GRASS,Marina Seagrass_6/16/17_2,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,1,E,10:00,0,7,1,2,Ssp,Sphoeroides spengleri,0,,0.0107,3.267,1,1,14.02471537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02471537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,94,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Ach,Acanthurus chirurgus,doctor fish,,0.0041,3.533,0.953288847,4,9.20560245,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20560245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,95,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Cro,Canthigaster rostrata,0,,0.0323,2.953,1,1,6.41332376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41332376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,96,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,6,18.68150053,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600664071,0,17.08083646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,89,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,20,86.30347086,0,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.492238767,40.863061,41.94817109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,97,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Hsp,Haemulon spp.,0,,0.0175,3.099,1,50,225.6829645,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.6829645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,87,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,83,393.5693543,0,20,35,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.766968606,90.81537228,196.4949393,99.49207414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,91,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Hpu,Hypoplectrus puella,0,,0.0109,3.182,1,1,3.262148872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.262148872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,88,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,16,51.98536162,0,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.729217207,10.1863283,17.68429858,21.38551753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,92,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Mtu,Monacanthus tuckeri,Slender Filefish,,0.0074,3.561,1,1,18.5050088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5050088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,93,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Pmac,Pseudupeneus maculatus,0,,0.015,3.157,0.925925926,1,15.43955793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.43955793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,90,Will Wied,Janina Seemann,MAR_GRASS,Marina Seagrass_6/16/17_3,Marina Seagrass,Seagrass,9.333865,-82.247656,6/16/17,7,W,12:00,0,2,1,3,Sis,Scarus iseri,0,,0.0166,3.02,0.860691012,47,92.36901374,0,28,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82839455,66.89557165,12.64504754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,299,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,4,4.644432416,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626900913,4.017531503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,301,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,3,38.09770633,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.936033415,34.16167292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,294,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,2,550.9808097,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.2739577,0,429.706852,0,0,0,0,0,0,0,0,0,0
219,295,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,6,131.5347534,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417534412,3.726876496,26.82076697,33.26578125,67.30379427,0,0,0,0,0,0,0,0,0,0,0,0,0
221,297,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,hst,Haemulon steindachneri,0,,0.0098,3.124,1,5,279.1721504,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04561426,92.54760081,163.5789354,0,0,0,0,0,0,0,0,0,0,0,0
222,298,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,2,143.1983897,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54325823,0,0,0,134.6551315,0,0,0,0,0,0,0,0,0,0,0
224,300,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,hpu,Hypoplectrus puella,0,,0.0109,3.182,1,1,11.8529421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8529421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,302,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,1,2.546582076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.546582076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,303,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,2,440.6129134,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.6129134,0,0,0,0,0,0,0,0,0,0,0
228,304,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,ljo,Lutjanus jocu,0,,0.045,2.727,0.953288847,1,232.6185384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.6185384,0,0,0,0,0,0,0,0,0,0,0
220,296,Janina Seemann,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_1,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,1,1,1,sba,Sphyraena barracuda,0,,0.0108,2.84,1,2,205.0241643,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56660172,125.4575626,0,0,0,0,0,0,0,0,0,0
614,154,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Cla,Caranx latus,Horse-eye Jack,,0.0674,2.668,0.99,2,2.527256951,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.527256951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,146,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Dce,Dasyatis centroura,0,,0.003,3,NA,1,985.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.527,0,0,0,0
611,151,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,4,73.34643984,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.872066831,17.08083646,48.39353655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,148,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,2,27.89869955,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.89869955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,153,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Hfl,Haemulon flavolineatum,0,,0.013,3.158,0.917431193,7,161.6720749,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.252603236,7.453752992,0,33.26578125,0,119.6999374,0,0,0,0,0,0,0,0,0,0,0,0
612,152,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Hst,Haemulon steindachneri,0,,0.0098,3.124,1,2,18.76331937,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.76331937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,147,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,5,28.02093803,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33834843,7.784174767,0,19.89841483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,150,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Hni,Hypoplectrus nigricans,0,,0.0109,3.182,1,1,3.262148872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.262148872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,149,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Lgr,Lutjanus griseus,0,,0.0195,2.91,1,7,77.66455077,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476933098,3.584715964,46.65952412,26.94337758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,155,Daniella Heflin,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_2,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,1,W,15:00,0,1.5,1,2,Sba,Sphyraena barracuda,0,,0.0108,2.84,1,2,130.997087,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.539524434,0,0,0,0,125.4575626,0,0,0,0,0,0,0,0,0,0
813,262,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Bel,Belonidae,Needlefish,,0.00036,3.322,NA,6,14.39283618,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769316516,11.62351966,0,0,0,0,0,0,0,0,0,0,0,0,0
815,264,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Cla,Caranx latus,Horse-eye Jack,,0.0674,2.668,0.99,3,71.07226668,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.07226668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,254,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,4000,1004.4,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,263,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Cgl,Coryphopterus glaucofraenum,0,,0.0165,2.68,1,8,7.593549538,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567252283,6.026297254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,260,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,4,1.280531257,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280531257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,266,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Gci,Gerres cinereus,0,,0.0147,3.12,0.821692687,8,277.9588978,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.936853337,0,205.359157,68.6628875,0,0,0,0,0,0,0,0,0,0,0,0,0
810,259,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Hmac,Haemulon macrostomum,0,,0.0176,3.06,0.92506938,7,11.00403621,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.537895359,8.466140853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,265,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Hst,Haemulon steindachneri,0,,0.0098,3.124,1,4,17.31200022,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.930340534,9.381659687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,261,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,5,22.61431473,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33834843,5.189449845,17.08651646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,258,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Hge,Hypoplectrus gemma,0,,0.0109,3.182,1,1,3.262148872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.262148872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,257,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Lap,Lutjanus apodus,0,,0.0194,2.978,0.969932105,3,40.42566547,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.42566547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,256,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Lgr,Lutjanus griseus,0,,0.0195,2.91,1,11,103.1913626,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92357982,58.32440516,26.94337758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,255,Will Wied,0,MYS_GROVE,Mystery Spot Mangrove_6/20/17_3,Mystery Spot Mangrove,Mangrove,9.271099,-82.296867,6/20/17,3,E,15:00,0,0.5,1,3,Sba,Sphyraena barracuda,0,,0.0108,2.84,1,3,300.7336651,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23.63322182,39.66410599,0,0,0,237.4363373,0,0,0,0,0,0,0,0
230,310,Janina Seemann,0,MYS_GRASS,Mystery Spot Seagrass_6/20/17_1,Mystery Spot Seagrass,Seagrass,9.2711,-82.29763,6/20/17,4,E,16:00,0,2,1,1,csp,Clupeid spp.,Sardine blue stripe,,0.0093,3,1,1000,251.1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,316,Janina Seemann,0,MYS_GRASS,Mystery Spot Seagrass_6/20/17_1,Mystery Spot Seagrass,Seagrass,9.2711,-82.29763,6/20/17,4,E,16:00,0,2,1,1,eme,Eucinostomus melanopterus,Flagfin Mojarra,,0.006,3.62,NA,1,17.08083646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.08083646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,313,Janina Seemann,0,MYS_GRASS,Mystery Spot Seagrass_6/20/17_1,Mystery Spot Seagrass,Seagrass,9.2711,-82.29763,6/20/17,4,E,16:00,0,2,1,1,hpl,Haemulon plumierii,0,,0.0178,3.034,0.894054537,1,4.0863061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0863061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,308,Janina Seemann,0,MYS_GRASS,Mystery Spot Seagrass_6/20/17_1,Mystery Spot Seagrass,Seagrass,9.2711,-82.29763,6/20/17,4,E,16:00,0,2,1,1,hbi,Halichoeres bivittatus,0,,0.0134,2.939,1,9,58.50181413,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97362461,25.62977469,19.89841483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,314,Janina Seemann,0,MYS_GRASS,Mystery Spot Seagrass_6/20/17_1,Mystery Spot Seagrass,Seagrass,9.2711,-82.29763,6/20/17,4,E,16:00,0,2,1,1,lan,Lutjanus analis,0,,0.0104,3.07,0.922225638,1,0.303246356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303246356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
