SHA1	Coral reef	Dock	Mangrove	Seagrass	Unvegetated	MeanDecreaseAccuracy	MeanDecreaseGini	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species
e26af9de8da9931109eb06e4328c3f1bfe1e50cb	1.0002500937890797	0	0	1.0002500937890797	-0.5252619576507096	0.5898191154684588	0.02377228205349803	Eukaryota	Metazoa	Porifera	NA	NA	NA	NA	NA
a07a28bc9f67b1ae3504ab5a4b658b5dd72fe8fe	0	0	0.41178216068644063	1.4140798952641094	-1.0002500937890795	0.5843473666168962	0.02116011751274884	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
3e4dce35f73c9dc1a5bb9f9288001420400c3500	-1.0002500937890797	0	0	1.4117842462839663	0	0.5710537093864608	0.013548658639511777	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ef9d3cc7d727dfac5940a78c41d2ab458461c639	0	1.0002500937890795	-1.0002500937890797	1.0002500937890797	0	0.5702876728767776	0.007755752113707421	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ee10ef0b96a72173deefd49fcbc4cf3af35f2281	0	0	1.0002500937890795	1.0002500937890797	-1.0002500937890795	0.5698127208536925	0.006816928822811176	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
6a0b5f32aebd5534083d16d489a12bd97388fa40	0	0	1.0002500937890795	1.0002500937890795	-0.20008509926603937	0.569293724256831	0.01340182780627307	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
9cd23b33bf39e905153faf164c521b05128bf783	0	1.36501748650776	-1.0002500937890797	0	0	0.5535968587094116	0.010958831373305056	Eukaryota	Metazoa	Porifera	Demospongiae	Haplosclerida	Chalinidae	Haliclona	Haliclona oculata
e4c57ef48533eeebd7b4e048fc1eea23693e2b9c	0	0	1.0002500937890797	-0.34596428214887637	0	0.5531712183678115	0.01667302117048816	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
f24baa9d27b3b8da20d9f674e31182dca66b96d9	0	0	0	0.6355843349166767	0	0.5474155192335356	0.0137422790961922	Eukaryota	Metazoa	Annelida	Polychaeta	Phascolosomatiformes	Phascolosomatidae	NA	NA
ca216a158d98b1da88b0382274c6b2933caa457f	0.6130932838519351	0	1.0002500937890797	-1.0002500937890795	0	0.545238403575034	0.023844052326244296	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
4a0e171c26845e609992a9968b353022666f0320	0	-1.0002500937890797	0	1.3874176787135624	0	0.5447226155666671	0.02767637145222551	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
fafea4301ecc56c30a1387d9198c01af9692844f	0	0	0.16159984461805346	0.5484283303189214	0	0.5354877499631384	0.016399928340136014	Eukaryota	Metazoa	Annelida	Polychaeta	Capitellida	Capitellidae	NA	NA
ee75d787358590bbb879caf8eb9ec825e548226b	-0.49910954028914023	1.549562844423631	0.8302267690425106	-0.039202312948146925	0.013157668671548377	0.5262753673884932	0.14367555812725966	NA	Metazoa	NA	NA	NA	NA	NA	NA
9b070858443cfe58e1844fb351eaf1d2310fbc01	-1.5282453963407205	1.1972859705659054	-0.4290688998027719	2.8646157520503075	-1.4706816041027018	0.5197667860244056	0.1550572115324652	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
d3de13d412ae8fd59e39b48062ddfa69947c5e41	-1.3726347789772204	0	0.05234242811001188	1.5373313541372864	0	0.5183593811402097	0.014006814302500361	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
757ce7907e02ed74951a5395aa5eceb0833f4576	0	1.0002500937890797	0	-0.04038963605822347	0	0.5180195180818303	0.005713015873015873	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
dea831be27b6001ed0dc1a474410b14ddb1c641f	-1.0002500937890797	0	1.0002500937890795	1.0002500937890795	-1.0002500937890797	0.5178570200010951	0.01723435289992493	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ecdea421f409c0d9ee27a8299d97303bc821daa8	0.13350963401468677	1.0002500937890797	-0.06742039864292837	0.5524011893759054	1.0002500937890797	0.5144718045533851	0.04708890575489896	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
54cde823974f2b6fd91382d771656ae09854da86	1.0002500937890797	1.6738363464444044	-1.787726871389686	1.071386670169915	0	0.5128531265968552	0.03818160224644396	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
4ec0f35d5f5ee89d6170f3ddef56174786a01561	0	-1.0002500937890797	1.0002500937890795	1.0002500937890797	0	0.5122842754837128	0.006682946563240684	Eukaryota	Metazoa	Porifera	Demospongiae	Poecilosclerida	Microcionidae	Clathria	Clathria reinwardti
ba151a624202151cb43bcb8e40d146ee5e9d8bec	0	0	0	1.0002500937890797	-0.20000200003000046	0.5086318669180847	0.009923118167235817	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
86cd18181d373c9a00ec074d9cf68240230cbede	-1.0002500937890795	0	-0.21921957059099795	0.9051835163565047	1.4091046299062115	0.5058197243627816	0.02708534058932497	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
b5e4b61a1b90eade6fcd7f4bcce24b0fd57e5db0	2.2054986668118897	0.3721170849665912	-0.15037987223121224	-1.1523777557184294	-0.7401491152332424	0.503942126111802	0.15396106872864562	Eukaryota	Metazoa	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Clytia	Clytia gracilis
5ce3d63d6fe7fea36b27bbc32764a154be5adc85	1.0002500937890795	1.0002500937890797	-1.0002500937890795	0.12507883587717109	0.7139484138122659	0.5032098705502439	0.036628270889646104	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
34de4a02c76dc286335de981fcebf4b43e82d31c	1.0002500937890797	-1.0002500937890795	0.6238555151278466	-0.516677268867263	1.4149211999266964	0.4971984040913884	0.0463661112395669	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ebb8dfcc735ddc1668eb0bbc57ebd91f0998ade7	0	0	-0.022119473454935444	0.7188627894077291	0	0.4949035516964012	0.020089375427204372	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
086c7fb474ef809b8bf78118e66804c02fac6fac	-0.7305715892926811	-0.6860750600314632	1.402497109544092	1.6768498665047655	-1.0470092864543914	0.49106065016965383	0.058735386527765804	NA	Metazoa	NA	NA	NA	NA	NA	NA
7be744935cf648ac0844e94d35ba552702a9f136	0	0	1.4149211999266962	-1.0002500937890797	-0.2457732875253245	0.4820928920696553	0.015066676419010988	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
68ad66296ea38c04f4939c48ba0f56c30c64f1da	0	0	0.08821638990563084	-0.14854491136966258	0.8343537851057048	0.47815040215769294	0.03240613956375751	Eukaryota	Metazoa	Mollusca	Bivalvia	Veneroida	Veneridae	NA	NA
e9a990657c3a18e4a26e076a0bb5ccd45ce0cebe	1.2512969250033452	-0.12803740467743316	1.896702287668735	-1.7884064195854132	1.0002500937890795	0.47519850781619977	0.04926160580887087	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
a7c47431ce4b78b72d362f25451f4d37c1946096	1.0002500937890795	0	-1.0002500937890795	0.6322377987283939	0	0.47168863687643114	0.021795733451275247	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
91ea63e37bc71c75bae7cb3a16b2bf1707c3908c	-1.355736944230619	1.342244932683071	0.5192602685393318	0.755199006103342	-0.19027649453648263	0.4639039146036139	0.08681089815427422	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1eb780bb4b471b253cd3e980a29d7b476f66b489	0	0	-1.0002500937890795	1.0002500937890795	1.0002500937890795	0.45893764441272744	0.007590510366826157	Eukaryota	Metazoa	NA	NA	NA	Chrysomelidae	NA	NA
f67c940cd43e188b261b83c5fc2b40ad23778f45	0	0	0.5808121309516483	0	0	0.45153167547712436	0.008540411255411258	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
b48efbbb092dd858cee4e40c5b76559b561d5c92	0	0.3513307702381268	0	0	-1.0002500937890795	0.45089437537821087	0.02736193552823988	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
20daa4bf71f59aaef622c33b61903843ec3e8e6e	0	0	0.6860750600314632	-0.20000200003000046	0	0.4472359578569236	0.01093350301659125	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
c1727921bbbe6888b35cabc53bfd1504897ebef5	0	1.0002500937890795	-1.4117842462839663	1.4149211999266962	0	0.44273550783170396	0.02420836237243238	Eukaryota	Metazoa	Annelida	NA	NA	NA	NA	NA
6ced7562810c15739a0932e4c52d526fa7b43662	1.0002500937890795	1.0002500937890797	0	0	-1.0002500937890797	0.4365301683239018	0.014707259407259404	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
6eaa09d8ce95f024bfb570ca2842b7f540e54d0e	0	0	1.4062585831474288	-0.11111145404822685	0	0.4359470161843084	0.015517415524437134	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
d5790fe0abb1a085c6d9e514161a7ffe07355ab8	-0.3965357340547577	0	0.8660739823238568	-0.5313841782709523	1.7170568573206588	0.42759797052426307	0.04611880486651203	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
3861279969fccaf50de947677494f3cb82a9c52e	0	-1.0002500937890797	1.3912434670819493	-0.4989711075629201	1.0002500937890797	0.4193296053121648	0.014845388085956035	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
9880b96a18afa7dad3ab921ec2a56748478bafdc	-1.0002500937890795	0	1.0185883859386908	0	0	0.4183300194190835	0.03573808647631163	NA	Metazoa	NA	NA	NA	NA	NA	NA
5edbb583890afa624b981f8fae6db2052d39b296	0	0	1.0002500937890795	1.0002500937890795	-1.0002500937890795	0.4154253657442692	0.004985844017094017	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
074d94c9ac5656b04195a281594aa2d8ef013aad	-1.0002500937890795	0	1.0002500937890795	1.0002500937890797	-1.0002500937890797	0.40835958644567405	0.017759560941619464	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
0552bf38bcd446ce967bdb346a4b110c14e76350	0.0940722949631363	0	-0.6355843349166767	0.7778115429846434	0	0.40627597141890187	0.03169141727298281	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
3d4eff92ea0dc53f67a3cb2b4d8bba281159bc8d	-0.4305160697134685	0	-0.23887536374570884	0.6702314408137198	1.36501748650776	0.40479177396788396	0.051799995445788054	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
8c92060d4b647f3061e60a005d7c8ed63b0d9a2e	-1.0002500937890797	0	-0.8781137097829099	1.2142408059178815	1.6117306327754226	0.39501694979671237	0.0461040313641473	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
05501ae7a7232456872ed6f281b15ea69f1aa9e4	1.2654173322741615	-1.0002500937890797	-1.3912434670819493	0	0.9420701994110984	0.3925667756744295	0.032135487779916524	Eukaryota	Metazoa	Porifera	Demospongiae	Haplosclerida	Chalinidae	Haliclona	Haliclona oculata
70c3595ea92b651f99409210403ca82f065a16ee	1.0002500937890797	0	1.4141848669255117	-0.7948449299302416	0	0.3910759542188884	0.0371229286319291	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
d0ae730b99b8a6ba48e5390229b9d8ddc188fe3f	0.8687729348171936	0	-1.0002500937890795	0.06726735549396785	1.0002500937890795	0.38889134457548413	0.027856614585045358	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
5a65fb1056a871109c30f51ea24fe20a2bccd9b3	-0.2324984193793999	1.0002500937890797	0.8545687815449224	0.5891431517529813	-0.8950041574282732	0.38485941606631124	0.048973968468414376	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7a26153f4210ea879c2d257afdfb1a232c48da9e	0	0	1.0002500937890795	0.11744444888449715	0	0.38290610120258245	0.005501386852394918	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
826d2d0de6042a7ebac13294f20bcb7a079adc8b	0	0	-1.4137894891278044	1.0002500937890795	1.0002500937890795	0.3828737642757049	0.018956595475713118	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
acf4c9e540d6ff1e1a1bc3e3ef896a49daab1d4b	-1.0002500937890795	1.0002500937890797	-0.9319986271985224	1.2289083322328627	0.27735543192220785	0.38127972130771776	0.03021019968799519	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
a5c3751fe9d1066a43a4631312d484031b8eebb2	0	0	0.2205670692169189	-0.39431248516745865	1.0002500937890797	0.3810436287575868	0.024065406759421825	Eukaryota	Metazoa	Echinodermata	Ophiuroidea	Ophiurida	Ophiotrichidae	Ophiothrix	Ophiothrix suensoni
0e875902d63b278e2678d133d5d4263c634e1b43	0	0	-0.3721170849665912	0.355740876507631	-0.2457732875253245	0.38055339728344206	0.023907228951331128	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
546cba463005badfe6005ad958b12854ed8a0710	0	0	0	-0.8625548212656308	1.4107493756080212	0.3786067348209044	0.019023740059150456	NA	Metazoa	NA	NA	NA	NA	NA	NA
521b44d295f05e9673e167db6c0857c53ac04772	1.0002500937890795	0	0	0.25146341545786943	0	0.3760942290479639	0.032691588383911445	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7ce4d73fac4d86ca72c7fc9aae01fa48c1c08572	0.1741050666646875	0	1.0134066605388772	-0.6396041770906448	0.7694203659668406	0.37601294669347973	0.07109102059300955	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1a5a5b3c338db08b93462be9585e2e2480fe0809	0	0	-1.0002500937890795	0	1.0002500937890795	0.3754603812930003	0.00564134056732741	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7bd6745ca3bf4a96d2f083d329c8d461d89013c1	0	1.3004167972992628	-1.0002500937890795	-0.06201654701017254	0	0.34706080294338554	0.022015424741736064	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
ab18d530861630d4c200860c094deb55e70e8b2c	-0.5571292417527574	0	-0.05616320964427457	0.8483451967315193	-1.0002500937890797	0.3381107530773202	0.028723730894747116	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7b9164080c1f14a14d734e7a627d2b2a1d0de4db	1.357372498110156	-1.0002500937890797	0.15801040456656099	-0.6473299352683872	1.0002500937890795	0.33667834928452955	0.027710182332710834	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1004c75a35c891a06485081b299991c6721a7498	1.0002500937890797	0	1.4091046299062115	-0.5571292417527574	-1.0002500937890795	0.33622034949855917	0.02927955317673492	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
7c0a04658bc61922c741bd13cd8fa30d61202063	0	0	1.0002500937890797	-0.5011555895307945	0.5131340954837054	0.3350463000504827	0.03949638081470572	Eukaryota	Metazoa	Mollusca	Bivalvia	Mytiloida	Mytilidae	Brachidontes	Brachidontes exustus
d78ac8ff6d45c8caac1185256313ad5eb1d7b312	1.4107493756080212	1.0002500937890795	-0.9782934747491799	1.4143434570227478	-1.4107493756080212	0.32754212553212725	0.03631512757034421	Eukaryota	Metazoa	Porifera	Demospongiae	Clionaida	Clionaidae	Clionaopsis	Clionaopsis platei
5a10f3f214984773417a8e644a4be31129d28e99	0.791514341978684	0.6325187870752936	-0.7074967603320567	1.1742780231233314	-1.2290420287683452	0.32158378402856674	0.12328268651392489	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
e9b105c616ec3719b6c5b52b804ac6dc28eb2172	-0.30689599125718986	0	1.9651900887364382	-1.1358055389210853	1.0002500937890797	0.32157561358414605	0.05612162373963845	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
9c6e1222768cc89944cebeab7a202d64935984ff	0.8483714041111514	0	1.0838238223753998	0.44278869734583715	-1.4809419490486704	0.3177016680004585	0.07996121325003094	Eukaryota	Metazoa	Cnidaria	Scyphozoa	Semaeostomeae	Ulmaridae	NA	NA
e83debcf2b5437b4e703c50a08f9d4b04cb3c0d5	0	0	0	-1.4137894891278044	1.7266097686180817	0.3168380798148595	0.024264411921742862	Eukaryota	Metazoa	Annelida	Polychaeta	Sabellida	Oweniidae	NA	NA
2f6d783448f68a2784ce80845800efeb187b1a14	-1.0002500937890795	0	1.7098694197797168	0.6081705790775973	-0.9473265958652837	0.31448126635235785	0.037819787815786376	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
89cbd89aeb9850fa29f8cd38cb1ba4152bc29328	1.0002500937890795	-1.0002500937890795	-1.0002500937890795	1.4062585831474288	-1.0002500937890795	0.31222331270419196	0.01423703403078403	Eukaryota	Metazoa	Porifera	Demospongiae	Suberitida	Halichondriidae	Halichondria	Halichondria panicea
7a8ae0b4068ea8a308f76d38ea36e88475407464	-0.1754129531970048	-1.0002500937890797	-1.3726347789772202	1.6476984917163648	-0.8116363052522136	0.30666650748836066	0.050356352880198074	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
632cd9c92f2cc28e0eba7fdc02c5c6cc71953953	0	0	-0.11744444888449715	1.0002500937890797	0	0.30567699954017297	0.010672159376571143	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
e98c546bf68fbd91f430a841e78b6482a7642723	1.0002500937890797	0	0.43475576414548744	-0.11784565365519131	0.45584401134151503	0.2882028006713101	0.07828001164253355	Eukaryota	Metazoa	Arthropoda	Insecta	NA	NA	NA	NA
7a7cecb8307c5e8f40fe49ae3e4ad51c83aeb644	-1.1911347991909274	-1.0002500937890795	-0.37623762265287636	1.1656091005631721	0.901952420082754	0.28031208987242334	0.08630709944499437	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
13f808edc6c625e3beb175fa4236f5961b9bb498	1.3874176787135624	-0.7386496777005938	-0.04145032827731994	0.33823593627831844	-0.2457732875253245	0.2758352792247858	0.05535724446177427	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1c0b333867b1b3310bae516f041cf9efa46a80dd	2.1476152740580092	0	-1.0002500937890797	0.4439591357382056	-1.4062585831474288	0.2531797477521794	0.035631684030957754	Eukaryota	Metazoa	Echinodermata	Ophiuroidea	Ophiurida	Ophiotrichidae	Ophiothrix	Ophiothrix oerstedii
1d740bea573f69f37c122cf129451f789af698b6	-1.7109281359020387	-1.0002500937890797	-1.0002500937890795	1.3462173075451564	0.756598324875387	0.25110267709275785	0.03677804232248477	Eukaryota	Metazoa	Porifera	Demospongiae	Axinellida	Heteroxyidae	NA	NA
ba0f5c3645191092c23decd8ea2b6b294e9b668b	0	0	-0.10075880010529545	1.4083352954875918	-1.0002500937890797	0.2470056987199641	0.014261855805805506	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
831a12b2ed5e8d8757a038fe6cd8bca906bbf00e	0	0	1.0002500937890795	-0.03665517259914531	0	0.24347459343545408	0.019174192146368504	NA	Metazoa	NA	NA	NA	NA	NA	NA
bf2779b521a82d1994197440c220b2b5aa53ffcf	0	0	0	0.3522081384849109	0	0.23503906559667706	0.024760345122357322	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
c54a82da8abe51eb81794ba86cbfa7775b62a6bc	1.0002500937890795	0	-0.06441572946141377	0.045596098957357604	0	0.21945817065755596	0.019641343890777537	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
e68ecf15b79f75d8199c1018d894e6362ab4872a	-0.8940627133792657	1.3726347789772204	1.6605041177091646	1.255384156444688	-1.220768099407999	0.2192367653091927	0.0957009817803586	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
14b4da0e96b63a4e96d7742f071483649feaf6cb	1.2532274723249748	0	-0.3788451049729745	-0.011858593916132363	1.0002500937890795	0.20977429345126347	0.07112867878154669	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
f252aac6899cc9b103b58a7e312358a084d964e5	-0.9862693366321685	-0.3158243511898647	0.761172802148785	1.765639994423657	-2.1439624520285925	0.20669109051063944	0.14986860769482643	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
8c9462aaacb2d46786433193eda4864c3ef19f32	1.2283443056340013	0	-1.5469660479485023	1.1458985756128683	0	0.2053389997392142	0.03337417481098114	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
e6e3da4bc105db1e97c0f84e63f5c12e991b63fa	0	-0.7277031951417211	1.4149211999266964	0.6565586960319978	-1.0002500937890795	0.20410696837177722	0.02995989323961206	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
84e3082d5fca18658957140168bad104738465de	0	0	0.20000200003000046	-1.3205253172568914	1.0002500937890797	0.20332944702078964	0.015110891048760112	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1fa6e2232e211941805146e500247a367705ee47	0.7305715892926811	0	0.25553540065345887	-0.015606375143513252	-0.20000200003000046	0.1945375733668097	0.03807270240819801	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
23d0eac62d94da7ef6944157252427e0b889bfe3	-1.9175476539821779	0	-0.6570876443441813	1.3878521645790145	2.0533717195736134	0.17701364800211875	0.0489542931554113	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
54355e66571112497615b27a7a539af0880f2e2a	1.191784141911391	0.24253919181538028	-0.8825239205269141	0.4587926539874664	-0.9764330520321853	0.16876245067917728	0.07372996666969474	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
3024d70aad2386b20d0a21e811e2aebb7934f5c8	1.4320461641842352	0	-0.9952339847872773	0.22857005176592562	-0.1933878762816707	0.1661690657691605	0.090652170897697	Eukaryota	Metazoa	Cnidaria	Hydrozoa	NA	NA	NA	NA
fca680dd190d380db9fedc2d1c549e817e624180	-0.13534604805008366	-1.0002500937890797	-1.0002500937890795	0.9323108662510806	-0.4340778123168076	0.1647678576730709	0.03922421487553067	Eukaryota	Metazoa	Arthropoda	Insecta	Hymenoptera	Braconidae	NA	NA
238b4574c1ed74869f5beed4bda3df02ff402f64	0	0	-1.0002500937890797	0.720862671670653	0.0940722949631363	0.15468815005562825	0.034110105091889865	Eukaryota	Metazoa	Porifera	Demospongiae	Clionaida	Clionaidae	Cliona	Cliona viridis
8e3886dace46275cdd1f8f1d608981fc11b5d604	0	1.0002500937890797	0.6388460675664118	-0.10417564354209313	-1.2328638776577932	0.14251633488326101	0.04243345228077663	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
76767be0550046fbceefd7311ed3c84cd2670405	0	0	1.0002500937890797	-1.0002500937890797	-0.27735543192220785	0.13823122887402778	0.009569419419652562	Eukaryota	Metazoa	Arthropoda	Branchiopoda	Diplostraca	Macrotrichidae	NA	NA
2274f7ed73d2c49d93584ac25be78a0b50b41877	1.0002500937890797	-1.0002500937890797	0	0	0	0.13732073375753193	0.001916666666666667	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
751495d655fbb014b7440974f4bfffb727a0512f	-0.9365344678976611	1.4149211999266962	-1.4861976770976075	0.700711862807473	0.5183558714646441	0.128146291896305	0.0434496796704614	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
cab1f3a523247bc45e66d6f27effa8e6c9dc4347	0	0	0	0	0.20000200003000046	0.12521466302728082	0.016027013045434097	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
fffabad68e72a0a3e0f39c68dfc8be42094cceb9	0	0	1.0002500937890797	-1.0002500937890797	0	0.12251323807916298	0.009180065750575337	Eukaryota	Metazoa	Arthropoda	Insecta	Diptera	Anthomyiidae	NA	NA
433a5a9653534f3eb96be08fd628932acd80919b	1.0002500937890797	0	0	1.4149211999266964	-1.3825963267418024	0.12170151938271782	0.02118727201801213	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
1697f19aba2c25116d19da0ce69942bd24e23213	0	0	0.16849798285836431	0	0	0.11342112493801	0.005740993265993265	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
c9ae289322a12081ba19e3900beb3f4fc779e9b0	0	0	-1.0002500937890795	1.0002500937890797	0	0.11342112493801	0.013298893534248242	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
8e8c3cff3bc0b2a5a1e9e423e2d8f28293a01757	1.0002500937890795	0	-0.6286014482145437	0.09547659616103638	0	0.111324795313238	0.014433466433691769	Eukaryota	Metazoa	Annelida	NA	NA	NA	NA	NA
95f559553b85f9bf4e1d66f94f072d7ec80b8b41	0.40059865616150114	-1.4149211999266964	-1.720956829515629	1.1533889884179438	0.6325187870752936	0.10730367713893096	0.044543126413959064	Eukaryota	Metazoa	Porifera	Demospongiae	Biemnida	Biemnidae	Biemna	Biemna fistulosa
20d96e250d6826b8ca6b49032a4ddc076d807e22	0	0	-0.7277450126174153	1.0002500937890795	0	0.10206060761987736	0.006331451881451882	Eukaryota	Metazoa	Arthropoda	NA	NA	NA	NA	NA
ea181fb10d108e0bf83d19c2daced072071f44ee	0	0	-1.0002500937890797	1.0002500937890797	0	0.10075880010529535	0.015668539664669693	Eukaryota	Metazoa	Arthropoda	Insecta	Coleoptera	Coccinellidae	NA	NA
a11f34e381343a63e09fc78d7ec4f41e67bef283	0.9848620703339028	-0.4685469993164794	-1.0874839961989613	1.2333104954336178	-1.0002500937890795	0.09763333992856843	0.06432388724966123	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
8f1f5d33debdce409b25a034c3ed16cd44c80ad9	0	0	1.0002500937890795	-1.0002500937890797	0	0.09407229496313634	0.006426989676989676	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
ab699556c2e6090676893dfc4b744f3f8e5819d6	0	-0.08421534142476549	-1.0002500937890795	-1.0002500937890795	1.0002500937890795	0.09358056070615237	0.020825226069970577	Eukaryota	Metazoa	Annelida	NA	NA	NA	NA	NA
0ab57543d09cde5615aa32e0fa6956a7459d205b	0	0	-0.15210691776735938	1.0002500937890797	0	0.0872655587536572	0.010831298520142333	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
df84c19d741824303490511187b2ac0da4a295e2	0.711652798956191	1.7496520617416444	-0.3104230391331245	-0.9657973079668539	0.45980636645405615	0.08441953180829052	0.13709662070846115	Eukaryota	Metazoa	Arthropoda	Hexanauplia	Calanoida	NA	NA	NA
0a6087b8c3f289f9d90162ad39702da3a7c8997a	1.0002500937890797	0	-1.0002500937890795	0	0	0.08114288048551449	0.005959343434343435	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
689ad3b2ca008272481f21d56c8a485425961b70	1.0002500937890795	0	0	-1.0002500937890795	0	0.08114288048551449	0.003938063063063064	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
4c84960d268132e717992f2da3c91763c6f7ccf2	0	0	-0.7115153210151468	1.0002500937890797	0	0.07932524187504156	0.007757590685176893	Eukaryota	Metazoa	Cnidaria	NA	NA	NA	NA	NA
fdf88c9b2039f1fdbc0308a23215a3033707b7a6	0	0	-0.3549252657228232	0	0	0.07932524187504156	0.024278247194103292	Eukaryota	Metazoa	NA	NA	NA	NA	NA	NA
5e8eafc11d024d52c53feb1893bea21c81b17e57	0	1.0002500937890797	-1.0002500937890795	0	0	0.07758713090158767	0.010086832264957265	Eukaryota	Metazoa	Mollusca	Bivalvia	Myoida	Teredinidae	NA	NA
9d72171c7a25435604d2ee3904d2cb25a71bc090	0	0	-0.045596098957357604	0	0	0.07758713090158767	0.006125046526054591	Eukaryota	Metazoa	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	NA	NA
ca33ab5d02ba8f95aa3aafdcde0e17ef13e466d1	0	0	0	1.0002500937890795	-1.0002500937890795	0.07592344732359399	0.012022040214687273	Eukaryota	Metazoa	Annelida	Polychaeta	Spionida	Spionidae	NA	NA
